,avg_cur_bal,acc_open_past_24mths,inq_last_12m,total_cu_tl,inq_fi,total_rev_hi_lim,all_util,max_bal_bc,open_rv_24m,open_rv_12m,total_bal_il,open_il_24m,open_il_12m,open_act_il,open_acc_6m,tot_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,total_bc_limit,total_bal_ex_mort,tot_hi_cred_lim,pct_tl_nvr_dlq,num_tl_op_past_12m,tot_coll_amt,num_sats,num_rev_accts,num_op_rev_tl,num_il_tl,num_bc_tl,num_bc_sats,num_actv_rev_tl,num_actv_bc_tl,num_accts_ever_120_pd,num_rev_tl_bal_gt_0,last_fico_range_low,last_fico_range_high,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,fico_range_low,total_il_high_credit_limit,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,fico_range_high,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_acc,last_pymnt_amnt,last_pymnt_d,last_credit_pull_d,term,grade,loan_status,home_ownership,verification_status,purpose,addr_state,sub_grade
121,1541.0,6.0,3.0,0.0,1.0,29800.0,47.0,5200.0,5.0,2.0,8268.0,1.0,0.0,1.0,2.0,20031.0,367.0,1.0,1.0,3.0,20100.0,20031.0,42800.0,100.0,2.0,0.0,13.0,19.0,13.0,3.0,11.0,5.0,5.0,4.0,0.0,5.0,700.0,704.0,24000.0,24000.0,24000.0,9.17,765.1,75000.0,10.11,0.0,660.0,13000.0,3.0,14.0,1.0,11763.0,39.5,664.0,0.0,0.0,27505.011936076,27505.01,24000.0,3505.01,25.0,732.08,Jan-2019,Jan-2019, 36 months,B,Fully Paid,MORTGAGE,Source Verified,debt_consolidation,RI,B2
122,1682.0,12.0,3.0,0.0,1.0,10500.0,64.0,5756.0,9.0,5.0,0.0,2.0,2.0,0.0,1.0,6727.0,132.0,1.0,1.0,2.0,9500.0,6727.0,10500.0,100.0,7.0,0.0,5.0,36.0,5.0,4.0,23.0,4.0,2.0,2.0,0.0,3.0,755.0,759.0,10000.0,10000.0,10000.0,12.88,336.37,60000.0,3.3,0.0,715.0,0.0,0.0,5.0,0.0,6727.0,64.1,719.0,0.0,0.0,10665.53,10665.53,10000.0,665.53,42.0,9001.57,Jul-2016,Jun-2017, 36 months,C,Fully Paid,RENT,Verified,debt_consolidation,WA,C2
123,409.0,8.0,3.0,0.0,0.0,11400.0,36.0,1179.0,8.0,7.0,0.0,0.0,0.0,0.0,3.0,4091.0,126.0,1.0,1.0,0.0,5000.0,4091.0,11400.0,87.5,7.0,0.0,10.0,13.0,10.0,3.0,5.0,4.0,8.0,3.0,1.0,8.0,660.0,664.0,6900.0,6900.0,6900.0,19.89,256.05,80000.0,9.57,0.0,665.0,0.0,3.0,10.0,0.0,4091.0,35.9,669.0,0.0,0.0,8990.0228580314,8990.02,6900.0,2090.02,16.0,2607.83,Mar-2018,Mar-2019, 36 months,E,Fully Paid,RENT,Source Verified,debt_consolidation,NY,E3
124,3908.0,2.0,0.0,2.0,0.0,43600.0,45.0,7041.0,2.0,1.0,10870.0,0.0,0.0,2.0,0.0,35168.0,134.0,8.0,8.0,2.0,43600.0,35168.0,77566.0,100.0,1.0,0.0,9.0,13.0,7.0,3.0,11.0,7.0,6.0,6.0,0.0,6.0,725.0,729.0,22400.0,22400.0,22400.0,9.8,473.74,48000.0,28.48,0.0,705.0,33966.0,0.0,9.0,0.0,24298.0,55.7,709.0,9503.79,9503.79,18014.31,18014.31,12896.21,5118.1,18.0,473.74,Mar-2019,Mar-2019, 60 months,B,Current,MORTGAGE,Not Verified,credit_card,VA,B3
125,1092.0,4.0,2.0,0.0,2.0,12800.0,61.0,2417.0,2.0,2.0,1720.0,2.0,0.0,1.0,1.0,10916.0,198.0,1.0,1.0,1.0,8500.0,10916.0,17800.0,59.1,2.0,0.0,11.0,17.0,10.0,4.0,9.0,6.0,9.0,6.0,1.0,9.0,690.0,694.0,15975.0,15975.0,15975.0,16.59,566.3,58800.0,20.45,0.0,665.0,5000.0,1.0,11.0,0.0,9196.0,71.8,669.0,0.0,0.0,16765.51,16765.51,15975.0,790.51,23.0,15662.52,Apr-2016,Dec-2016, 36 months,D,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,CA,D2
126,17954.0,2.0,1.0,0.0,1.0,43500.0,70.0,10748.0,1.0,1.0,23747.0,1.0,0.0,1.0,0.0,143634.0,174.0,7.0,7.0,6.0,34000.0,50185.0,170474.0,100.0,1.0,0.0,9.0,20.0,7.0,4.0,11.0,4.0,5.0,4.0,0.0,5.0,730.0,734.0,21600.0,21600.0,21600.0,13.44,732.38,54000.0,17.64,0.0,690.0,27974.0,1.0,9.0,0.0,26438.0,60.8,694.0,0.0,0.0,26325.162513963,26325.16,21600.0,4725.16,30.0,732.18,Jan-2019,Dec-2018, 36 months,C,Fully Paid,MORTGAGE,Verified,debt_consolidation,WI,C3
127,6024.0,3.0,4.0,0.0,1.0,30500.0,68.0,6127.0,1.0,0.0,75648.0,2.0,1.0,2.0,0.0,90362.0,123.0,23.0,9.0,0.0,18000.0,90362.0,143088.0,100.0,1.0,599.0,15.0,18.0,12.0,16.0,11.0,7.0,8.0,5.0,0.0,8.0,640.0,644.0,24000.0,24000.0,24000.0,13.99,558.32,82193.0,29.92,0.0,695.0,112588.0,0.0,15.0,0.0,14714.0,48.2,699.0,10781.0,10781.0,21169.53,21169.53,13219.0,7950.53,34.0,558.32,Feb-2019,Mar-2019, 60 months,C,Current,RENT,Not Verified,credit_card,IN,C4
128,4766.0,6.0,0.0,0.0,0.0,12500.0,96.0,2106.0,3.0,2.0,30789.0,3.0,1.0,2.0,2.0,42894.0,109.0,4.0,4.0,0.0,5700.0,42894.0,44621.0,100.0,3.0,67.0,9.0,10.0,7.0,9.0,4.0,3.0,6.0,3.0,0.0,6.0,565.0,569.0,14400.0,14400.0,14400.0,19.48,377.36,73320.0,17.02,0.0,660.0,32121.0,0.0,9.0,0.0,12105.0,96.8,664.0,0.0,0.0,2525.45,2525.45,588.54,881.94,19.0,377.36,May-2016,Jul-2018, 60 months,E,Charged Off,RENT,Source Verified,debt_consolidation,NY,E2
129,5121.0,8.0,3.0,1.0,0.0,10900.0,81.0,1721.0,6.0,3.0,36551.0,2.0,1.0,2.0,3.0,40965.0,115.0,5.0,5.0,0.0,8500.0,40965.0,50625.0,100.0,4.0,0.0,8.0,8.0,6.0,2.0,5.0,4.0,4.0,3.0,0.0,4.0,720.0,724.0,8000.0,8000.0,8000.0,13.99,273.39,42000.0,23.26,0.0,705.0,39725.0,1.0,8.0,0.0,4414.0,40.5,709.0,0.0,0.0,9835.5907347606,9835.59,8000.0,1835.59,10.0,273.24,Jan-2019,Jan-2019, 36 months,C,Fully Paid,RENT,Not Verified,other,OR,C4
130,7022.0,5.0,5.0,3.0,1.0,21500.0,85.0,5904.0,3.0,2.0,59374.0,2.0,2.0,4.0,0.0,77240.0,107.0,12.0,8.0,0.0,15800.0,77240.0,87124.0,100.0,4.0,0.0,11.0,16.0,7.0,12.0,13.0,4.0,6.0,4.0,0.0,6.0,725.0,729.0,7000.0,7000.0,7000.0,13.99,239.21,83000.0,21.96,0.0,680.0,65624.0,0.0,11.0,0.0,17866.0,83.1,684.0,0.0,0.0,8542.4420602035,8542.44,7000.0,1542.44,28.0,1858.16,Jun-2018,Feb-2019, 36 months,C,Fully Paid,RENT,Source Verified,debt_consolidation,DE,C4
131,3384.0,6.0,2.0,2.0,1.0,56700.0,51.0,6383.0,5.0,2.0,36538.0,1.0,1.0,3.0,3.0,60903.0,145.0,2.0,2.0,0.0,46900.0,60903.0,118711.0,100.0,3.0,0.0,18.0,20.0,15.0,12.0,10.0,9.0,10.0,8.0,0.0,10.0,800.0,804.0,20000.0,20000.0,20000.0,10.78,652.7,55000.0,36.94,0.0,740.0,62011.0,1.0,18.0,1.0,24365.0,43.0,744.0,0.0,0.0,23390.2402482236,23390.24,20000.0,3390.24,32.0,503.38,Dec-2018,Mar-2019, 36 months,B,Fully Paid,OWN,Not Verified,debt_consolidation,AL,B4
132,4855.0,9.0,1.0,7.0,1.0,29800.0,77.0,2739.0,2.0,1.0,52062.0,6.0,2.0,4.0,2.0,72831.0,167.0,1.0,1.0,0.0,4400.0,72831.0,94599.0,97.0,4.0,0.0,18.0,18.0,13.0,14.0,5.0,3.0,3.0,1.0,0.0,4.0,675.0,679.0,25825.0,25825.0,25825.0,26.06,774.14,68000.0,31.68,0.0,675.0,59915.0,1.0,18.0,0.0,20769.0,69.7,679.0,0.0,0.0,3940.5,3940.5,881.43,2146.66,33.0,25.0,Jun-2016,Oct-2017, 60 months,F,Charged Off,RENT,Verified,debt_consolidation,MD,F5
133,12954.0,5.0,5.0,0.0,3.0,31800.0,88.0,11308.0,2.0,0.0,55161.0,3.0,2.0,3.0,2.0,103632.0,197.0,18.0,2.0,3.0,20400.0,80386.0,149185.0,100.0,2.0,0.0,8.0,14.0,4.0,10.0,9.0,2.0,3.0,2.0,0.0,3.0,700.0,704.0,24575.0,24575.0,24575.0,22.45,685.04,92000.0,24.16,0.0,725.0,59885.0,0.0,8.0,0.0,25225.0,79.3,729.0,0.0,0.0,35351.173831625696,35351.17,24575.0,10776.17,27.0,17616.76,Apr-2018,Apr-2018, 60 months,F,Fully Paid,MORTGAGE,Verified,debt_consolidation,OH,F1
134,1561.0,2.0,1.0,0.0,0.0,3500.0,57.0,214.0,1.0,1.0,6743.0,1.0,0.0,2.0,0.0,7804.0,190.0,7.0,7.0,0.0,1500.0,7804.0,13587.0,92.3,1.0,0.0,4.0,7.0,3.0,6.0,6.0,2.0,2.0,1.0,0.0,2.0,695.0,699.0,3200.0,3200.0,3200.0,8.49,101.01,30407.0,20.61,0.0,710.0,10087.0,0.0,5.0,0.0,1061.0,30.3,714.0,0.0,0.0,3601.0863376686,3601.09,3200.0,401.09,13.0,983.41,Mar-2018,Apr-2018, 36 months,B,Fully Paid,RENT,Not Verified,medical,MN,B1
135,40172.0,13.0,5.0,0.0,1.0,96500.0,55.0,11599.0,7.0,5.0,208715.0,3.0,2.0,4.0,2.0,883789.0,707.0,4.0,4.0,5.0,66900.0,252889.0,952233.0,100.0,9.0,0.0,22.0,29.0,17.0,28.0,13.0,10.0,13.0,10.0,0.0,13.0,790.0,794.0,22875.0,22875.0,22875.0,15.77,553.49,137000.0,32.3,0.0,700.0,221831.0,0.0,22.0,0.0,44174.0,45.8,704.0,0.0,0.0,30754.308696789503,30754.31,22875.0,7879.31,62.0,13092.73,Oct-2018,Mar-2019, 60 months,D,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,CA,D1
136,12085.0,8.0,0.0,5.0,0.0,13300.0,82.0,2401.0,1.0,0.0,52879.0,7.0,4.0,7.0,3.0,169184.0,94.0,15.0,3.0,2.0,8000.0,63992.0,197904.0,100.0,4.0,0.0,14.0,7.0,6.0,17.0,4.0,4.0,5.0,4.0,0.0,5.0,710.0,714.0,16000.0,16000.0,16000.0,14.85,379.39,80000.0,19.59,0.0,700.0,64904.0,0.0,14.0,0.0,11113.0,83.6,704.0,7862.05,7862.05,13968.45,13968.45,8137.95,5830.5,26.0,379.39,Mar-2019,Mar-2019, 60 months,C,Current,MORTGAGE,Not Verified,debt_consolidation,TX,C5
137,37250.0,6.0,2.0,1.0,0.0,91100.0,60.0,24033.0,3.0,3.0,70178.0,2.0,1.0,2.0,0.0,521496.0,114.0,9.0,9.0,8.0,85100.0,117478.0,594147.0,100.0,5.0,0.0,15.0,12.0,10.0,6.0,8.0,7.0,3.0,3.0,0.0,3.0,815.0,819.0,35000.0,35000.0,35000.0,13.44,1186.72,125000.0,24.19,0.0,710.0,80441.0,0.0,15.0,0.0,47300.0,51.9,714.0,0.0,0.0,40803.9815924474,40803.98,35000.0,5803.98,26.0,20564.41,Jul-2017,Jul-2017, 36 months,C,Fully Paid,MORTGAGE,Source Verified,debt_consolidation,MN,C3
138,2803.0,9.0,5.0,0.0,3.0,18700.0,69.0,1309.0,5.0,3.0,34276.0,4.0,2.0,4.0,4.0,42039.0,173.0,1.0,1.0,0.0,11700.0,42039.0,61191.0,88.9,5.0,0.0,16.0,12.0,12.0,5.0,8.0,8.0,11.0,7.0,1.0,11.0,685.0,689.0,2400.0,2400.0,2400.0,17.27,85.89,52000.0,28.38,1.0,670.0,42491.0,1.0,16.0,1.0,7763.0,41.5,674.0,0.0,0.0,2990.1575731608,2990.16,2400.0,590.16,18.0,1106.34,Dec-2017,Nov-2018, 36 months,D,Fully Paid,MORTGAGE,Verified,home_improvement,IN,D3
139,5619.0,6.0,4.0,13.0,4.0,69200.0,51.0,12966.0,2.0,0.0,17405.0,4.0,3.0,3.0,1.0,78666.0,496.0,19.0,1.0,3.0,48100.0,50636.0,137788.0,100.0,3.0,0.0,14.0,17.0,9.0,11.0,10.0,4.0,3.0,1.0,0.0,4.0,730.0,734.0,25000.0,25000.0,25000.0,7.49,777.55,132000.0,13.83,0.0,745.0,30190.0,1.0,14.0,0.0,33231.0,48.0,749.0,0.0,0.0,27965.41356685,27965.41,25000.0,2965.41,32.0,777.17,Jan-2019,Dec-2018, 36 months,A,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,MI,A4
140,4767.0,11.0,9.0,0.0,5.0,30200.0,76.0,5496.0,3.0,2.0,83999.0,8.0,5.0,15.0,3.0,95330.0,70.0,6.0,3.0,0.0,22500.0,95330.0,126203.0,100.0,7.0,0.0,20.0,10.0,5.0,19.0,7.0,4.0,3.0,3.0,0.0,3.0,705.0,709.0,8800.0,8800.0,8800.0,12.88,296.0,55000.0,35.52,0.0,715.0,96003.0,2.0,20.0,0.0,11331.0,37.5,719.0,0.0,0.0,10626.4411684974,10626.44,8800.0,1826.44,29.0,1170.18,Oct-2018,Mar-2019, 36 months,C,Fully Paid,RENT,Not Verified,credit_card,MA,C2
141,2045.0,5.0,9.0,0.0,4.0,30100.0,40.0,2368.0,3.0,0.0,17980.0,2.0,1.0,2.0,0.0,20449.0,104.0,18.0,8.0,0.0,20800.0,20449.0,51341.0,100.0,1.0,0.0,12.0,11.0,8.0,5.0,6.0,4.0,2.0,1.0,0.0,2.0,680.0,684.0,2500.0,2500.0,2500.0,11.48,82.42,16488.0,38.06,0.0,770.0,21241.0,1.0,12.0,0.0,2469.0,8.2,774.0,0.0,0.0,2962.969248718,2962.97,2500.0,462.97,18.0,82.26,Jan-2019,Mar-2019, 36 months,B,Fully Paid,RENT,Not Verified,debt_consolidation,CT,B5
142,2817.0,7.0,0.0,1.0,1.0,18400.0,73.0,4265.0,1.0,0.0,47073.0,6.0,4.0,12.0,2.0,53525.0,157.0,15.0,3.0,0.0,12500.0,53525.0,73375.0,96.8,4.0,0.0,21.0,28.0,9.0,36.0,14.0,4.0,2.0,2.0,0.0,3.0,750.0,754.0,8000.0,8000.0,8000.0,5.32,240.92,50000.0,14.86,1.0,715.0,54975.0,0.0,21.0,0.0,6452.0,35.1,719.0,0.0,0.0,8198.14,8198.14,8000.0,198.14,64.0,6999.45,Jul-2016,Jul-2016, 36 months,A,Fully Paid,RENT,Not Verified,credit_card,MI,A1
143,19371.0,6.0,3.0,6.0,1.0,83800.0,55.0,9404.0,3.0,1.0,22086.0,1.0,0.0,1.0,0.0,290569.0,192.0,12.0,12.0,6.0,68400.0,62903.0,346262.0,100.0,1.0,0.0,15.0,20.0,12.0,10.0,9.0,8.0,11.0,8.0,0.0,11.0,575.0,579.0,20000.0,20000.0,20000.0,11.99,664.2,78000.0,27.1,0.0,705.0,30000.0,0.0,15.0,0.0,40405.0,48.2,709.0,0.0,0.0,17622.83,17622.83,12522.42,3417.2,37.0,50.0,Jun-2018,Mar-2019, 36 months,C,Charged Off,MORTGAGE,Not Verified,debt_consolidation,AL,C1
144,17708.0,5.0,0.0,2.0,0.0,49400.0,47.0,3690.0,5.0,3.0,5927.0,0.0,0.0,1.0,1.0,318752.0,384.0,2.0,2.0,2.0,21100.0,29242.0,405622.0,96.9,3.0,1443.0,19.0,27.0,17.0,3.0,12.0,8.0,12.0,6.0,0.0,13.0,620.0,624.0,35000.0,35000.0,35000.0,12.88,794.21,110000.0,13.39,0.0,695.0,41421.0,0.0,19.0,0.0,23315.0,47.2,699.0,0.0,0.0,25266.06,25266.06,6770.96,5092.1,32.0,794.21,Apr-2017,Oct-2018, 60 months,C,Charged Off,MORTGAGE,Source Verified,major_purchase,MD,C2
145,24258.0,1.0,1.0,0.0,1.0,37200.0,44.0,4517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,194062.0,182.0,18.0,18.0,2.0,22700.0,16173.0,226200.0,85.0,0.0,0.0,10.0,17.0,9.0,1.0,11.0,5.0,4.0,2.0,0.0,4.0,750.0,754.0,15000.0,15000.0,15000.0,7.49,466.53,45000.0,10.67,3.0,710.0,0.0,0.0,10.0,0.0,16173.0,43.5,714.0,0.0,0.0,16435.9690593232,16435.97,15000.0,1435.97,20.0,7587.5,Sep-2017,Mar-2019, 36 months,A,Fully Paid,MORTGAGE,Verified,debt_consolidation,CA,A4
146,25497.0,5.0,2.0,0.0,0.0,21000.0,82.0,6822.0,4.0,2.0,15051.0,1.0,1.0,1.0,1.0,178477.0,141.0,4.0,4.0,1.0,20700.0,31037.0,195530.0,100.0,3.0,0.0,7.0,21.0,5.0,2.0,13.0,4.0,4.0,4.0,0.0,4.0,540.0,544.0,16000.0,16000.0,16000.0,15.77,560.7,70000.0,8.78,0.0,705.0,17030.0,1.0,7.0,0.0,15986.0,76.1,709.0,0.0,0.0,19028.76,19028.76,14888.33,4140.43,25.0,560.7,Nov-2018,Mar-2019, 36 months,D,Charged Off,MORTGAGE,Not Verified,debt_consolidation,NJ,D1
147,3625.0,2.0,1.0,0.0,1.0,11500.0,71.0,6186.0,0.0,0.0,17186.0,2.0,0.0,2.0,0.0,25378.0,72.0,30.0,14.0,0.0,9500.0,25378.0,35584.0,92.9,0.0,0.0,7.0,8.0,5.0,5.0,6.0,4.0,4.0,3.0,0.0,4.0,710.0,714.0,10800.0,10800.0,10800.0,13.99,251.25,40000.0,26.13,0.0,665.0,24084.0,0.0,7.0,2.0,8192.0,71.2,669.0,0.0,0.0,12951.6457710965,12951.65,10800.0,2151.65,14.0,8450.13,Aug-2017,Aug-2017, 60 months,C,Fully Paid,RENT,Source Verified,debt_consolidation,FL,C4
148,2149.0,1.0,1.0,1.0,0.0,11900.0,61.0,2891.0,1.0,1.0,7110.0,0.0,0.0,1.0,0.0,15043.0,208.0,8.0,8.0,0.0,5200.0,15043.0,24826.0,100.0,1.0,0.0,8.0,11.0,6.0,2.0,6.0,3.0,6.0,3.0,0.0,6.0,675.0,679.0,7500.0,7500.0,7500.0,17.97,271.04,15000.0,37.2,0.0,685.0,12926.0,0.0,8.0,1.0,7933.0,66.7,689.0,0.0,0.0,8219.46,8219.46,7500.0,719.46,14.0,6611.94,Aug-2016,Jul-2016, 36 months,D,Fully Paid,OWN,Source Verified,debt_consolidation,FL,D4
149,5728.0,4.0,3.0,0.0,1.0,44900.0,66.0,7630.0,0.0,0.0,47691.0,4.0,3.0,3.0,1.0,68741.0,108.0,31.0,1.0,0.0,38700.0,68741.0,103887.0,100.0,3.0,0.0,12.0,14.0,8.0,7.0,10.0,6.0,5.0,5.0,0.0,6.0,590.0,594.0,16000.0,16000.0,16000.0,10.78,522.16,63000.0,35.19,0.0,670.0,53271.0,1.0,12.0,0.0,20672.0,46.0,674.0,0.0,0.0,4387.31,4387.31,2322.17,786.83,22.0,522.16,Jul-2016,Oct-2018, 36 months,B,Charged Off,RENT,Not Verified,debt_consolidation,NY,B4
150,2847.0,4.0,0.0,0.0,0.0,75100.0,12.0,3402.0,4.0,2.0,42475.0,0.0,0.0,1.0,0.0,51250.0,289.0,8.0,8.0,0.0,45900.0,51250.0,129026.0,96.4,2.0,0.0,18.0,27.0,17.0,2.0,11.0,7.0,11.0,6.0,0.0,11.0,755.0,759.0,9000.0,9000.0,9000.0,5.32,271.04,49000.0,21.63,0.0,755.0,53926.0,0.0,18.0,0.0,8775.0,11.7,759.0,0.0,0.0,9381.76,9381.76,9000.0,381.76,29.0,6678.01,Dec-2016,Jan-2017, 36 months,A,Fully Paid,MORTGAGE,Not Verified,credit_card,CA,A1
151,2110.0,6.0,4.0,4.0,0.0,3300.0,61.0,791.0,3.0,2.0,12923.0,3.0,1.0,3.0,2.0,14767.0,94.0,6.0,6.0,0.0,1500.0,14767.0,24105.0,100.0,3.0,0.0,7.0,6.0,4.0,8.0,4.0,2.0,3.0,2.0,0.0,3.0,775.0,779.0,9500.0,9500.0,9500.0,15.77,332.92,28000.0,27.95,0.0,695.0,20805.0,0.0,7.0,0.0,1844.0,55.9,699.0,0.0,0.0,10350.38,10350.38,9500.0,850.38,14.0,8373.67,Aug-2016,Mar-2018, 36 months,D,Fully Paid,RENT,Not Verified,other,MI,D1
152,1590.0,6.0,2.0,1.0,1.0,39500.0,41.0,2923.0,5.0,2.0,13210.0,1.0,1.0,3.0,1.0,22263.0,86.0,4.0,4.0,0.0,23400.0,22263.0,54000.0,100.0,3.0,0.0,16.0,26.0,13.0,4.0,11.0,5.0,7.0,4.0,0.0,7.0,655.0,659.0,10000.0,10000.0,10000.0,7.91,312.95,25000.0,29.91,0.0,740.0,14500.0,0.0,16.0,0.0,9053.0,22.9,744.0,0.0,0.0,8334.56,8334.56,4731.82,873.74,30.0,350.0,Jun-2017,Mar-2019, 36 months,A,Charged Off,OWN,Not Verified,debt_consolidation,CA,A5
153,27437.0,6.0,0.0,0.0,0.0,50500.0,21.0,1600.0,5.0,2.0,15756.0,1.0,0.0,2.0,2.0,274367.0,133.0,2.0,2.0,1.0,21500.0,17968.0,371400.0,100.0,2.0,0.0,10.0,12.0,7.0,3.0,6.0,4.0,4.0,1.0,0.0,4.0,790.0,794.0,6000.0,6000.0,6000.0,7.91,187.77,49000.0,17.92,0.0,795.0,34720.0,0.0,10.0,0.0,2212.0,4.4,799.0,0.0,0.0,6463.9813007844,6463.98,6000.0,463.98,16.0,4025.61,Mar-2017,Nov-2018, 36 months,A,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,CO,A5
154,16099.0,2.0,2.0,1.0,1.0,17800.0,71.0,4132.0,1.0,1.0,9480.0,1.0,0.0,1.0,1.0,96594.0,250.0,3.0,3.0,3.0,4300.0,21809.0,139800.0,100.0,1.0,0.0,6.0,9.0,4.0,1.0,5.0,1.0,3.0,1.0,0.0,3.0,725.0,729.0,15600.0,15600.0,15600.0,13.44,358.48,52000.0,15.37,0.0,720.0,13000.0,1.0,6.0,0.0,12329.0,69.3,724.0,0.0,0.0,18519.6317990805,18519.63,15600.0,2919.63,13.0,12096.11,Aug-2017,Sep-2018, 60 months,C,Fully Paid,MORTGAGE,Not Verified,major_purchase,NY,C3
155,54280.0,2.0,3.0,0.0,0.0,36000.0,58.0,8369.0,0.0,0.0,25604.0,1.0,0.0,1.0,0.0,434242.0,290.0,27.0,7.0,3.0,20600.0,41052.0,466738.0,100.0,1.0,0.0,11.0,20.0,9.0,3.0,8.0,5.0,4.0,2.0,0.0,4.0,795.0,799.0,35000.0,35000.0,35000.0,8.49,1104.71,90000.0,13.36,0.0,750.0,34738.0,0.0,11.0,0.0,15448.0,42.9,754.0,0.0,0.0,38047.2782383611,38047.28,35000.0,3047.28,26.0,22713.41,Mar-2017,Apr-2018, 36 months,B,Fully Paid,OWN,Source Verified,debt_consolidation,CA,B1
156,8432.0,7.0,3.0,2.0,1.0,64000.0,63.0,10950.0,6.0,1.0,33383.0,1.0,1.0,2.0,1.0,151774.0,246.0,12.0,4.0,1.0,41700.0,70948.0,197347.0,100.0,2.0,0.0,19.0,16.0,15.0,3.0,7.0,7.0,9.0,6.0,0.0,9.0,740.0,744.0,5000.0,5000.0,5000.0,11.48,164.84,78000.0,21.21,0.0,700.0,43980.0,1.0,19.0,0.0,34764.0,54.3,704.0,0.0,0.0,5840.277800382801,5840.28,5000.0,840.28,21.0,1892.09,Feb-2018,Mar-2019, 36 months,B,Fully Paid,MORTGAGE,Not Verified,debt_consolidation,TX,B5
157,11093.0,6.0,1.0,8.0,0.0,57200.0,53.0,11037.0,5.0,2.0,42009.0,1.0,1.0,3.0,2.0,210761.0,387.0,2.0,2.0,3.0,39900.0,67311.0,310057.0,95.9,3.0,0.0,22.0,34.0,17.0,11.0,17.0,10.0,5.0,3.0,0.0,5.0,725.0,729.0,20400.0,20400.0,20400.0,18.49,523.48,75000.0,38.65,2.0,725.0,90892.0,0.0,22.0,0.0,24345.0,42.6,729.0,0.0,0.0,23166.25,23166.25,20400.0,2766.25,49.0,18930.43,Oct-2016,Mar-2019, 60 months,D,Fully Paid,MORTGAGE,Source Verified,credit_card,AR,D5
158,12995.0,5.0,3.0,1.0,1.0,27800.0,27.0,2725.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,207921.0,259.0,0.0,0.0,1.0,7000.0,7610.0,249754.0,92.3,4.0,1082.0,18.0,22.0,17.0,3.0,6.0,3.0,7.0,1.0,1.0,7.0,510.0,514.0,8000.0,8000.0,8000.0,17.97,289.1,33130.0,11.52,1.0,665.0,0.0,1.0,18.0,0.0,7610.0,27.4,669.0,0.0,0.0,4060.86,4060.86,2207.57,1241.66,26.0,289.1,Jan-2017,Jun-2017, 36 months,D,Charged Off,MORTGAGE,Not Verified,debt_consolidation,LA,D4
159,2647.0,3.0,1.0,0.0,1.0,25200.0,59.0,6692.0,1.0,1.0,10617.0,2.0,1.0,2.0,0.0,31768.0,95.0,12.0,12.0,0.0,18500.0,31768.0,54200.0,100.0,2.0,0.0,13.0,14.0,11.0,3.0,8.0,6.0,8.0,6.0,0.0,8.0,715.0,719.0,16000.0,16000.0,16000.0,10.78,522.16,87500.0,13.74,0.0,695.0,29000.0,0.0,13.0,0.0,21151.0,83.9,699.0,0.0,0.0,18706.171486984,18706.17,16000.0,2706.17,17.0,3065.33,Aug-2018,Mar-2019, 36 months,B,Fully Paid,RENT,Not Verified,debt_consolidation,IL,B4
160,16813.0,3.0,0.0,0.0,1.0,25100.0,76.0,12840.0,2.0,0.0,12162.0,1.0,0.0,0.0,0.0,84064.0,157.0,23.0,18.0,1.0,25100.0,32886.0,125210.0,100.0,0.0,70.0,5.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,3.0,510.0,514.0,18000.0,18000.0,18000.0,7.91,563.31,80000.0,15.56,0.0,740.0,17981.0,0.0,5.0,0.0,20724.0,82.6,744.0,0.0,0.0,13499.66,13499.66,11521.3,1978.36,6.0,563.31,Jan-2018,Mar-2019, 36 months,A,Charged Off,MORTGAGE,Not Verified,debt_consolidation,PA,A5
161,10387.0,1.0,0.0,0.0,0.0,109300.0,82.0,25471.0,1.0,0.0,10930.0,0.0,0.0,1.0,0.0,103869.0,246.0,17.0,17.0,1.0,108300.0,103869.0,126649.0,100.0,0.0,0.0,11.0,22.0,10.0,3.0,11.0,8.0,8.0,8.0,0.0,8.0,715.0,719.0,35000.0,35000.0,35000.0,9.17,1115.77,105000.0,25.07,0.0,690.0,17349.0,0.0,11.0,0.0,92939.0,85.0,694.0,0.0,0.0,37242.44,37242.44,35000.0,2242.44,26.0,28360.86,Oct-2016,Oct-2016, 36 months,B,Fully Paid,RENT,Source Verified,debt_consolidation,FL,B2
